# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
OS.loadAverage,1706135509342000000,1706135569339000000,3.56591796875
JVM.totalBytesAllocated,1706135509342000000,1706135569339000000,397128336
JVM.maxHeapBytes,1706135509342000000,1706135569339000000,2147483648
JVM.threadCount,1706135509342000000,1706135569339000000,90
JVM.maxNativeBytes,1706135509342000000,1706135569339000000,-1
JVM.usedNativeBytes,1706135509342000000,1706135569339000000,449316896
JVM.usedHeapBytes,1706135509342000000,1706135569339000000,418838776
jps.global.handle.changed.events.ms,1706135509342000000,1706135569339000000,0
jps.library.entities.serializer.load.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706135509342000000,1706135569339000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1706135509342000000,1706135569339000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706135509342000000,1706135569339000000,2
jps.artifact.entities.serializer.load.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1706135509342000000,1706135569339000000,65502
jps.global.get.libraries.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1706135509342000000,1706135569339000000,0
workspaceModel.orphan.listener.update.ms,1706135509342000000,1706135569339000000,3
jps.facet.change.listener.process.change.events.ms,1706135509342000000,1706135569339000000,1
jps.app.storage.content.reader.load.component.ms,1706135509342000000,1706135569339000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1706135509342000000,1706135569339000000,0
jps.module.iml.entities.serializer.save.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.save.cache.to.file.ms,1706135509342000000,1706135569339000000,87
workspaceModel.moduleBridge.before.changed.ms,1706135509342000000,1706135569339000000,0
jps.apply.loaded.storage.ms,1706135509342000000,1706135569339000000,65413
jps.facet.change.listener.init.bridge.ms,1706135509342000000,1706135569339000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1706135509342000000,1706135569339000000,0
jps.library.entities.serializer.save.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706135509342000000,1706135569339000000,23
workspaceModel.sync.entities.ms,1706135509342000000,1706135569339000000,0
jps.project.serializers.save.ms,1706135509342000000,1706135569339000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1706135509342000000,1706135569339000000,570
workspaceModel.moduleManagerBridge.newModule.ms,1706135509342000000,1706135569339000000,0
jps.global.initialize.library.bridges.ms,1706135509342000000,1706135569339000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706135509342000000,1706135569339000000,21
workspaceModel.mutableEntityStorage.add.entity.ms,1706135509342000000,1706135569339000000,29
jps.artifact.entities.serializer.save.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.global.updates.ms,1706135509342000000,1706135569339000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1706135509342000000,1706135569339000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1706135509342000000,1706135569339000000,0
jps.global.handle.before.change.events.ms,1706135509342000000,1706135569339000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1706135509342000000,1706135569339000000,53
workspaceModel.global.apply.state.to.project.builder.ms,1706135509342000000,1706135569339000000,1
workspaceModel.global.apply.state.to.project.ms,1706135509342000000,1706135569339000000,35
jps.load.project.to.empty.storage.ms,1706135509342000000,1706135569339000000,83
workspaceModel.moduleManagerBridge.get.modules.ms,1706135509342000000,1706135569339000000,0
workspaceModel.moduleBridge.update.option.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706135509342000000,1706135569339000000,1
jps.reload.project.entities.ms,1706135509342000000,1706135569339000000,0
jps.save.changed.project.entities.ms,1706135509342000000,1706135569339000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706135509342000000,1706135569339000000,34
jps.facet.change.listener.before.change.events.ms,1706135509342000000,1706135569339000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706135509342000000,1706135569339000000,12
jps.module.iml.entities.serializer.load.entities.ms,1706135509342000000,1706135569339000000,25
jps.global.get.library.ms,1706135509342000000,1706135569339000000,0
jps.app.storage.content.writer.save.component.ms,1706135509342000000,1706135569339000000,0
jps.global.get.library.by.name.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706135509342000000,1706135569339000000,11
workspaceModel.load.cache.from.file.ms,1706135509342000000,1706135569339000000,165
jps.save.global.entities.ms,1706135509342000000,1706135569339000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1706135509342000000,1706135569339000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1706135509342000000,1706135569339000000,0
jps.project.serializers.load.ms,1706135509342000000,1706135569339000000,73
jps.load.initial.state.ms,1706135509342000000,1706135569339000000,6
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706135509342000000,1706135569339000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706135509342000000,1706135569339000000,2
workspaceModel.global.updates.count,1706135509342000000,1706135569339000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1706135509342000000,1706135569339000000,0
jps.storage.jps.conf.reader.load.component.ms,1706135509342000000,1706135569339000000,10
FlushQueue.waitingTime90PNs,1706135509342000000,1706135569339000000,0
FlushQueue.executionTime90PNs,1706135509342000000,1706135569339000000,0
FlushQueue.waitingTimeMaxNs,1706135509342000000,1706135569339000000,0
AWTEventQueue.dispatchTimeMaxNs,1706135509342000000,1706135569339000000,0
FlushQueue.queueSize90P,1706135509342000000,1706135569339000000,0
FlushQueue.queueSizeAvg,1706135509342000000,1706135569339000000,0.0
NonBlockingReadAction.failedExecutionsCount,1706135509342000000,1706135569339000000,0
WriteAction.executionsCount,1706135509342000000,1706135569339000000,36
AWTEventQueue.dispatchTimeAvgNs,1706135509342000000,1706135569339000000,0.0
FlushQueue.waitingTimeAvgNs,1706135509342000000,1706135569339000000,0.0
FlushQueue.executionTimeAvgNs,1706135509342000000,1706135569339000000,0.0
AWTEventQueue.dispatchTime90PNs,1706135509342000000,1706135569339000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1706135509342000000,1706135569339000000,52661
FlushQueue.queueSizeMax,1706135509342000000,1706135569339000000,0
FlushQueue.tasksExecuted,1706135509342000000,1706135569339000000,0
ReadAction.executionsCount,1706135509342000000,1706135569339000000,49890
AWTEventQueue.dispatchTimeTotalNS,1706135509342000000,1706135569339000000,8174427126
NonBlockingReadAction.finalizedExecutionsCount,1706135509342000000,1706135569339000000,98
AWTEventQueue.eventsDispatched,1706135509342000000,1706135569339000000,0
NonBlockingReadAction.failedExecutionTimeUs,1706135509342000000,1706135569339000000,0
FlushQueue.executionTimeMaxNs,1706135509342000000,1706135569339000000,0
workspaceModel.loading.from.cache.ms,1706135509342000000,1706135569339000000,169
workspaceModel.updates.ms,1706135509342000000,1706135569339000000,97
workspaceModel.pre.handlers.ms,1706135509342000000,1706135569339000000,0
workspaceModel.to.snapshot.ms,1706135509342000000,1706135569339000000,2
workspaceModel.replace.project.model.ms,1706135509342000000,1706135569339000000,0
workspaceModel.updates.count,1706135509342000000,1706135569339000000,6
workspaceModel.loading.total.ms,1706135509342000000,1706135569339000000,190
workspaceModel.check.recursive.update.ms,1706135509342000000,1706135569339000000,3
workspaceModel.initializing.ms,1706135509342000000,1706135569339000000,2
workspaceModel.init.bridges.ms,1706135509342000000,1706135569339000000,2
workspaceModel.update.unloaded.entities.ms,1706135509342000000,1706135569339000000,0
workspaceModel.updates.precise.ms,1706135509342000000,1706135569339000000,54
workspaceModel.collect.changes.ms,1706135509342000000,1706135569339000000,0
FileNameCache.queries,1706135509342000000,1706135569339000000,606602
FileNameCache.totalMisses,1706135509342000000,1706135569339000000,2320
IndexesFlusher.totalFlushesRetried,1706135509342000000,1706135569339000000,0
Indexes.stubs.lookups,1706135509342000000,1706135569339000000,0.0
Indexes.allKeys.lookupDuration90PMs,1706135509342000000,1706135569339000000,0.0
Indexes.entries.lookupDurationMaxMs,1706135509342000000,1706135569339000000,0.0
Indexes.stubs.lookupDurationMaxMs,1706135509342000000,1706135569339000000,0.0
Indexes.entries.lookups,1706135509342000000,1706135569339000000,0.0
IndexesFlusher.totalFlushingTimeUs,1706135509342000000,1706135569339000000,24582
IndexesFlusher.totalContentionQuotaSpent,1706135509342000000,1706135569339000000,0
IndexesFlusher.totalFlushes,1706135509342000000,1706135569339000000,120
Indexes.entries.lookupDurationAvgMs,1706135509342000000,1706135569339000000,0.0
Indexes.allKeys.lookups,1706135509342000000,1706135569339000000,0.0
Indexes.stubs.lookupDuration90PMs,1706135509342000000,1706135569339000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1706135509342000000,1706135569339000000,0.0
Indexes.stubs.lookupDurationAvgMs,1706135509342000000,1706135569339000000,0.0
Indexes.entries.lookupDuration90PMs,1706135509342000000,1706135569339000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1706135509342000000,1706135569339000000,0.0
FilePageCacheLockFree.totalBytesRead,1706135509342000000,1706135569339000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706135509342000000,1706135569339000000,0
DirectByteBufferAllocator.reclaimed,1706135509342000000,1706135569339000000,0
FilePageCache.disposedBuffers,1706135509342000000,1706135569339000000,0
DirectByteBufferAllocator.hits,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalPagesRequested,1706135509342000000,1706135569339000000,24
MappedFileStorage.totalPagesMapped,1706135509342000000,1706135569339000000,17
FilePageCacheLockFree.totalPagesAllocated,1706135509342000000,1706135569339000000,1
MappedFileStorage.totalBytesMapped,1706135509342000000,1706135569339000000,140771328
FilePageCache.pageFastCacheHits,1706135509342000000,1706135569339000000,441
FilePageCache.maxRegisteredFiles,1706135509342000000,1706135569339000000,573
StreamlinedBlobStorage.recordsDeleted,1706135509342000000,1706135569339000000,0
FilePageCache.totalPageLoadsUs,1706135509342000000,1706135569339000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706135509342000000,1706135569339000000,306044928
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706135509342000000,1706135569339000000,0
FilePageCache.uncachedFileAccess,1706135509342000000,1706135569339000000,9
FilePageCacheLockFree.heapBytesInUse,1706135509342000000,1706135569339000000,0
StreamlinedBlobStorage.recordsRelocated,1706135509342000000,1706135569339000000,0
FilePageCache.maxCacheSizeInBytes,1706135509342000000,1706135569339000000,306003968
FilePageCache.pageLoadsAboveSizeThreshold,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1706135509342000000,1706135569339000000,83
FileChannelInterruptsRetryer.totalRetriedAttempts,1706135509342000000,1706135569339000000,0
StorageLockContext.competingThreads.avg,1706135509342000000,1706135569339000000,0.0
StorageLockContext.competingThreads.max,1706135509342000000,1706135569339000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1706135509342000000,1706135569339000000,80256
FilePageCacheLockFree.totalBytesRequested,1706135509342000000,1706135569339000000,196608
FilePageCacheLockFree.totalPageAllocationsWaited,1706135509342000000,1706135569339000000,0
FilePageCache.pageHits,1706135509342000000,1706135569339000000,0
FilePageCache.totalPageDisposalsUs,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1706135509342000000,1706135569339000000,52593
FilePageCacheLockFree.housekeeperTurnsDone,1706135509342000000,1706135569339000000,120
FilePageCache.capacityInBytes,1706135509342000000,1706135569339000000,503316478
FilePageCacheLockFree.totalHeapBytesReclaimed,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalPagesWriteMs,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706135509342000000,1706135569339000000,0
StorageLockContext.competingThreads.90P,1706135509342000000,1706135569339000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706135509342000000,1706135569339000000,112
FilePageCacheLockFree.totalNativeBytesAllocated,1706135509342000000,1706135569339000000,8192
FilePageCacheLockFree.totalPagesRequestsMs,1706135509342000000,1706135569339000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706135509342000000,1706135569339000000,350
DirectByteBufferAllocator.disposed,1706135509342000000,1706135569339000000,0
DirectByteBufferAllocator.misses,1706135509342000000,1706135569339000000,1
StreamlinedBlobStorage.recordsAllocated,1706135509342000000,1706135569339000000,5
FilePageCacheLockFree.totalPagesReclaimed,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.nativeBytesInUse,1706135509342000000,1706135569339000000,40960
MappedFileStorage.storages,1706135509342000000,1706135569339000000,17
FilePageCacheLockFree.totalPagesReadMs,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalPagesWritten,1706135509342000000,1706135569339000000,0
FilePageCache.pageLoads,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalBytesWritten,1706135509342000000,1706135569339000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1706135509342000000,1706135569339000000,0
JVM.GC.collectionTimesMs,1706135569339000000,1706135629340000000,67
JVM.GC.collections,1706135569339000000,1706135629340000000,7
JVM.totalCpuTimeMs,1706135569339000000,1706135629340000000,40610
OS.loadAverage,1706135569339000000,1706135629340000000,3.39599609375
JVM.totalBytesAllocated,1706135569339000000,1706135629340000000,903559184
JVM.maxHeapBytes,1706135569339000000,1706135629340000000,2147483648
JVM.threadCount,1706135569339000000,1706135629340000000,136
JVM.maxNativeBytes,1706135569339000000,1706135629340000000,-1
JVM.usedNativeBytes,1706135569339000000,1706135629340000000,491267856
JVM.usedHeapBytes,1706135569339000000,1706135629340000000,607919120
jps.global.handle.changed.events.ms,1706135569339000000,1706135629340000000,0
jps.library.entities.serializer.load.entities.ms,1706135569339000000,1706135629340000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706135569339000000,1706135629340000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1706135569339000000,1706135629340000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706135569339000000,1706135629340000000,2
